f,ln(c/c0)_median,ln(c/c0)_central,ln(c/c0)_lo_1sigma,ln(c/c0)_hi_1sigma,ln(c/c0)_lo_2sigma,ln(c/c0)_hi_2sigma,ln(c/c0)_lo,ln(c/c0)_hi,ln(d/d0)_median,ln(d/d0)_central,ln(d/d0)_lo_1sigma,ln(d/d0)_hi_1sigma,ln(d/d0)_lo_2sigma,ln(d/d0)_hi_2sigma,ln(d/d0)_lo,ln(d/d0)_hi,DeltaCD_median,DeltaCD_central,DeltaCD_lo_1sigma,DeltaCD_hi_1sigma,DeltaCD_lo_2sigma,DeltaCD_hi_2sigma,DeltaCD_lo,DeltaCD_hi,DeltaDD_median,DeltaDD_central,DeltaDD_lo_1sigma,DeltaDD_hi_1sigma,DeltaDD_lo_2sigma,DeltaDD_hi_2sigma,DeltaDD_lo,DeltaDD_hi
0.1,0.011481267643949833,0.012460876999587261,0.005300616192502657,0.01841886712705706,-0.002518305423739044,0.023438796551814956,0.005300616192502657,0.01841886712705706,0.20448232303338354,0.2078687845924797,0.17990849708662687,0.22868976367069685,0.1585093821109788,0.24227299222957116,0.17990849708662687,0.22868976367069685,25.596307435450896,26.01751289998304,22.04035398710552,30.308993182115984,19.1551614818968,33.56398229610354,22.04035398710552,30.308993182115984,73.04152945764906,74.07995132512698,69.75114273199078,76.55395011181263,63.66240863411079,80.60289760722378,69.75114273199078,76.55395011181263
0.10756302521008404,0.011188075858727949,0.012141132998981398,0.005165621265406472,0.017941832591341512,-0.0024540251321109336,0.02282902989907346,0.005165621265406472,0.017941832591341512,0.20220540924742608,0.2054488180265054,0.17817831077509647,0.22573987956499456,0.15743094513227487,0.23889057217496076,0.17817831077509647,0.22573987956499456,25.14497610040697,25.45869475381938,21.619542042703454,29.654622520951712,18.721033841788433,32.957623535821774,21.619542042703454,29.654622520951712,71.48079997823535,72.41046196702678,68.39853774494823,75.04816365523459,62.32505491003566,79.0702152319167,68.39853774494823,75.04816365523459
0.11512605042016807,0.010909417527832607,0.01183733862885097,0.0050373116130748696,0.017488750789508307,-0.002392863214913245,0.022250050089086478,0.0050373116130748696,0.017488750789508307,0.1999615348066347,0.20306854487511056,0.17646247495802553,0.22285332629939378,0.15634607916805932,0.23562653157511218,0.17646247495802553,0.22285332629939378,24.597220899419007,24.921103805888773,21.083460359602164,29.18964189861277,18.303028646160858,32.369755653363384,21.083460359602164,29.18964189861277,69.97276158409494,70.80899394759275,66.87691598030153,73.50822967480372,61.46310441230702,77.58663944762017,66.87691598030153,73.50822967480372
0.12268907563025211,0.010643916007274875,0.011547925379385551,0.004915002978804101,0.017057339124094465,-0.002334573994364735,0.02169892682179762,0.004915002978804101,0.017057339124094465,0.19775407954241628,0.2007249776295962,0.17475997901649232,0.22002323005559915,0.15525510801642628,0.23243597428613286,0.17475997901649232,0.22002323005559915,24.152516542237926,24.402900336659012,20.639821591690644,28.701186333842166,17.89982974121361,31.798825840979777,20.639821591690644,28.701186333842166,68.51418472186873,69.26956882411531,65.131216796588,71.97126115832612,60.541386138572484,76.14853362740762,65.131216796588,71.97126115832612
0.13025210084033614,0.010390350588420461,0.011271618462703444,0.004798120519430888,0.01664559882070889,-0.0022788385005782807,0.02117312423521491,0.004798120519430888,0.01664559882070889,0.19563704268748794,0.19841561574138195,0.17307489078709562,0.2172455464130611,0.15415834151128036,0.2293132338628201,0.17307489078709562,0.2172455464130611,23.72321311704207,23.902589325627304,20.203335446834135,28.20777303885642,17.50968148979962,31.243706593501035,20.203335446834135,28.20777303885642,67.11191972631451,67.78736350557017,63.38158931277595,70.55669443038796,59.1757247358312,74.75250565270431,63.38158931277595,70.55669443038796
0.13781512605042018,0.010147646980710922,0.011007176261527656,0.004685779393582509,0.016251770512277906,-0.002225324344789913,0.020670455998010165,0.004685779393582509,0.016251770512277906,0.19354312282660757,0.1961378642178778,0.17145047742493644,0.21451665254580427,0.1530560343254497,0.2262535211544878,0.17145047742493644,0.21451665254580427,23.305091888121396,23.418639413348313,19.850526627329373,27.693197071098986,17.117969493010172,30.70325318257619,19.850526627329373,27.693197071098986,65.81000000374914,66.35731124071536,61.75019496759537,69.291280300748,57.79718618384534,73.39512056241624,61.75019496759537,69.291280300748
0.1453781512605042,0.009914933156041979,0.010753638796673017,0.004578051593620473,0.015874397951069378,-0.002173929034385304,0.020188901851568207,0.004578051593620473,0.015874397951069378,0.19147081362079071,0.19388981382187173,0.16983469312085325,0.21183334195746784,0.15194833903522556,0.22325241261691514,0.16983469312085325,0.21183334195746784,22.897392681519705,22.94992277357524,19.40822663973807,27.192373328177805,16.739200899730964,30.17643584119255,19.40822663973807,27.192373328177805,64.6305941719711,64.97579955243147,60.62142931847029,68.01046645309225,56.30917849205987,72.07435885517158,60.62142931847029,68.01046645309225
0.15294117647058825,0.009691412152287924,0.010510122492701102,0.0044745687423722365,0.01551213586166263,-0.002124542712021848,0.019726750638493384,0.0044745687423722365,0.01551213586166263,0.1894221538558432,0.19166961255823478,0.1682269042271102,0.20919267319085091,0.1508354066166937,0.22030600038717715,0.1682269042271102,0.20919267319085091,22.458531303452492,22.495366132670384,18.977749807880805,26.704873726567605,16.37258885204134,29.662506086028223,18.977749807880805,26.704873726567605,63.30890474951711,63.63933894563629,59.29592603493692,66.73966687407261,54.881362856575784,70.68999018312091,59.29592603493692,66.73966687407261
0.16050420168067228,0.00947639021836805,0.010275888731237654,0.004374982254347974,0.015163777358238538,-0.002076978269568857,0.019282497644290388,0.004374982254347974,0.015163777358238538,0.18730340193438577,0.18947572490308345,0.1666267357235172,0.20659195342417916,0.14971739979339024,0.21741090151325554,0.1666267357235172,0.20659195342417916,22.03037522908982,22.05408122499114,18.57725305781512,26.22991000094762,16.017271494951107,29.149087152622148,18.57725305781512,26.22991000094762,62.14691005763991,62.34508050776524,58.03866528943458,65.46845958621306,53.50889298204987,69.50604326701557,58.03866528943458,65.46845958621306
0.16806722689075632,0.009269228873791491,0.010050276472859979,0.004279008901196844,0.014828320209975172,-0.0020310573292083222,0.018854749035261815,0.004279008901196844,0.014828320209975172,0.18512288206186453,0.18730673268596007,0.16503381983428939,0.20402880027183412,0.14859446979028315,0.21456390069613598,0.16503381983428939,0.20402880027183412,21.613745768384742,21.62526030758069,18.182371738520615,25.766615917976328,15.672572768450195,28.599679669942084,18.182371738520615,25.766615917976328,61.03454753611504,61.09042218733678,57.048862506411815,64.21655185478046,52.188063714953394,68.31182352581702,57.048862506411815,64.21655185478046
0.17563025210084032,0.009069396001062232,0.009832662309056963,0.004186362122178301,0.014504834225605204,-0.001986728987038616,0.018442302553959716,0.004186362122178301,0.014504834225605204,0.1829678001452118,0.1851612569942648,0.16344764647014168,0.20150103640203681,0.1474667514925989,0.21176205209178436,0.16344764647014168,0.20150103640203681,21.22628358760788,21.20812833994341,17.75362349846729,25.29892937573028,15.337854199799043,28.065340398070624,17.75362349846729,25.29892937573028,59.92136262951982,59.87284883591497,56.08141116167877,63.11247899346656,50.84469399635528,67.11776583323498,56.08141116167877,63.11247899346656
0.18319327731092439,0.008876382326947495,0.009622511280371913,0.00409682323809567,0.01419246762764572,-0.0019439239886420612,0.01804411912277085,0.00409682323809567,0.01419246762764572,0.1808899150564527,0.18303812261624308,0.1618678197369674,0.19900682613762466,0.14633430321199478,0.20900294984180023,0.1618678197369674,0.19900682613762466,20.892864682800763,20.802030825093567,17.354580805768503,24.838343263246706,15.012407767182145,27.54519412829718,17.354580805768503,24.838343263246706,58.83742760515388,58.690270809225126,54.879425618439754,62.0580823389677,49.51387924069899,65.95136829059622,54.879425618439754,62.0580823389677
0.1907563025210084,0.008689681882529023,0.009419265122774642,0.00401024211699398,0.013890525993228821,-0.0019025126179393367,0.017659230444153674,0.00401024211699398,0.013890525993228821,0.17893834988612128,0.18093598157945065,0.16029413245734925,0.19650535008356684,0.1451971770924211,0.20628431203798742,0.16029413245734925,0.19650535008356684,20.565225148911722,20.40622704432746,16.969266206488836,24.383229436350163,14.695805019202679,27.038337109446132,16.969266206488836,24.383229436350163,57.751480100338924,57.54020586772428,53.637348985146296,60.94231285853813,48.232511859232496,64.81119075660278,53.637348985146296,60.94231285853813
0.19831932773109245,0.008508913184504287,0.009222486240995607,0.003926447751444439,0.013598343179507562,-0.0018623787101748157,0.01728679420798342,0.003926447751444439,0.013598343179507562,0.17694066197735295,0.17885382515249884,0.15872630508406338,0.19403316501830092,0.14405547495338503,0.2036038931193721,0.15872630508406338,0.19403316501830092,20.218520750843503,20.02016448107225,16.60800526657313,23.920098598630897,14.387614552977563,26.544027168980428,16.60800526657313,23.920098598630897,56.70477451505009,56.42087354145219,52.45332768236229,59.82069986223512,46.99744854170897,63.69582231226998,52.45332768236229,59.82069986223512
