series,run_name,sample_id,rev1,rev2,rev3,gammaCDff2p,gammaCDff2s,gammaDDff2pp,gammaDDff2ps,gammaCDff3,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,solve_seconds,t_end,tmax,event_reached,f_stop
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9,-0.026583837873745304,0.03944890949070538,12.42207119416706,26.855428533248446,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9008403361344538,-0.026470221026950177,0.0392880110981054,12.375701155394514,26.679732526555103,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9016806722689076,-0.0263553528584466,0.03912540729972593,12.328695121222257,26.503192215992453,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9025210084033614,-0.026239222065839646,0.03896108251763715,12.28104676023459,26.325805513391124,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9033613445378151,-0.02612181632164505,0.03879502006335142,12.232748824356484,26.14757163611382,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9042016806722689,-0.026003122800965048,0.0386272026864123,12.183793637573693,25.968490373446993,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9050420168067227,-0.025883128592912915,0.03845761300241529,12.134173476848037,25.788561514619087,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9058823529411765,-0.0257618206984784,0.038286233490158694,12.083880570418602,25.607784850947493,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9067226890756303,-0.025639186028411795,0.038113046488797514,12.032907096129621,25.426160177952664,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.907563025210084,-0.02551521140112462,0.037938034195001545,11.981245179779917,25.24368729743132,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9084033613445378,-0.025389883540609153,0.037761178660117085,11.928886893493,25.060366019489113,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9092436974789916,-0.02526318896119031,0.03758246167127042,11.875824144724792,24.87619633531122,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9100840336134454,-0.025135113623937135,0.037401864398253874,11.822048344606042,24.691178934390198,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9109243697478991,-0.025005644348321532,0.03721936883990733,11.767551772886241,24.505313073551207,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9117647058823529,-0.024874766475441124,0.03703495483573555,11.712326108485977,24.318596391352862,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9126050420168067,-0.02474239394622232,0.0368485052690385,11.656325546676026,24.130986262722274,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9134453781512605,-0.02460858515267973,0.036660099725815645,11.59957917330355,23.942526451886767,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9142857142857143,-0.0244733260026959,0.03646971905051363,11.54207855324817,23.753217004048796,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.915126050420168,-0.024336602304312047,0.036277343930222354,11.483815195926578,23.563057971318774,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9159663865546218,-0.024198399763121443,0.03608295489116576,11.424780553215943,23.372049415430276,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9168067226890757,-0.024058703979685573,0.035886532295195187,11.36496601740336,23.180191410407108,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9176470588235295,-0.02391750044697208,0.03568805633629013,11.304362919166437,22.98748404517986,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9184873949579833,-0.02377477474995296,0.035487507258917354,11.242962700261378,22.79392717854576,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.919327731092437,-0.02363051239023948,0.0352848651651079,11.180756762061929,22.599520653600482,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9201680672268908,-0.02348469810243753,0.035080109262928455,11.117735875225307,22.40426513436183,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9210084033613446,-0.02333731659814527,0.034873218682117534,11.053890822933404,22.208161193670133,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9218487394957984,-0.02318835286446613,0.03466417280119411,10.989212658972368,22.01120894705313,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9226890756302522,-0.023037791757445785,0.034452950800560524,10.923692356591122,21.813408550215236,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9235294117647059,-0.022885618000147403,0.034239531659534986,10.857320807113565,21.614760200726714,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9243697478991597,-0.02273181618074392,0.03402389415338293,10.790088818578335,21.415264139669677,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9252100840336135,-0.02257637075063105,0.033806016850347245,10.721987114407472,21.214920653238014,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9260504201680673,-0.022419266022558892,0.03358587810867512,10.653006332101798,21.013730074295914,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.926890756302521,-0.02226048619344785,0.033363456099954315,10.583137044382708,20.81169275050085,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9277310924369748,-0.022100015593331874,0.033138729073729126,10.512369985830357,20.608808706344952,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9285714285714286,-0.021937839425463786,0.03291167614656283,10.440696725697963,20.405076640477052,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9294117647058824,-0.02177393519468435,0.03268226702995968,10.368103303044153,20.200498558114692,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9302521008403362,-0.021608201569574718,0.03245036309895264,10.294534638233195,19.995034081234582,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9310924369747899,-0.021440709175259576,0.03221606021378432,10.22002730231,19.78872629371355,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9319327731092437,-0.021271441401670015,0.03197933527135095,10.144571394495186,19.58157573534337,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9327731092436975,-0.021100381468449954,0.03174016491596068,10.068156902933495,19.373583026716528,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9336134453781513,-0.020927512424302967,0.031498525537400374,9.99077370461644,19.164748868950568,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.934453781512605,-0.020752818490851005,0.03125439469024668,9.912412810856498,18.95507213986589,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9352941176470588,-0.020576281078294192,0.031007746881748843,9.833062676334315,18.744555533789285,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9361344537815126,-0.020397882356987015,0.030758557344071007,9.752712509202352,18.533200503507874,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9369747899159664,-0.020217604950589847,0.030506801709350575,9.671351987043767,18.32100769352231,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9378151260504202,-0.020035431278882566,0.030252455314210717,9.588970648380561,18.10797786924337,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.938655462184874,-0.019851343593109128,0.02999549323572873,9.50555792600779,17.894111865627234,0.021302223205566406,131.47590741717843,500.0,True,0.895
AOM_LS,central,0,0.96,0.99,0.99,0.9749,1.0,0.9256,0.9255,1.0,0.9394957983193277,-0.019665323977305877,0.029735890291440362,9.421103148819999,17.67941058395532,0.021302223205566406,131.47590741717843,500.0,True,0.895
