series,run_name,rev1,rev2,rev3,gammaCDff2,gammaDDff2,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,central_rev1,central_rev2,central_rev3,central_gammaCDff2,central_gammaDDff2,solve_seconds,t_end,tmax,event_reached,f_stop
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.6260504201680672,-0.020334353558743253,0.08625328600222484,16.197951137884385,45.15295926998233,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.6302521008403361,-0.020108793961676565,0.08591449698743124,16.100624646877453,44.71725884230406,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.634453781512605,-0.019883547162081166,0.08556753929816209,16.001594184643054,44.27793025333806,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.6386554621848739,-0.019658612019383764,0.08521225749464113,15.90084908042077,43.83502711918204,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.6428571428571428,-0.019433987225934587,0.08484851317730328,15.798380919896113,43.388595634553795,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.6470588235294118,-0.019209671457614652,0.08447617686648218,15.694182132697826,42.938674998133656,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.6512605042016807,-0.01898566404947537,0.0840950292110719,15.588236241813528,42.485351498495,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.6554621848739496,-0.01876196333862677,0.08370497947586869,15.48054081004862,42.028647939888096,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.6596638655462185,-0.018538568746240814,0.08330580489944837,15.371079011235087,41.568647944371875,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.6638655462184874,-0.018315479538939177,0.08289731656402616,15.2598374724073,41.10541505446294,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.6680672268907563,-0.01809269490716494,0.08247932614548284,15.146803625676558,40.639014991283105,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.6722689075630253,-0.0178702144172136,0.08205160030519679,15.031959885464751,40.16953121920886,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.6764705882352942,-0.01764803412620561,0.08161423714230066,14.915333537736297,39.69694932129088,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.680672268907563,-0.017426154550910115,0.08116692458769206,14.796895964445646,39.221369221897916,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.6848739495798319,-0.017204573669437215,0.08070957497333749,14.67664966933203,38.74282934565534,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.6890756302521008,-0.016983289558296148,0.08024209232620974,14.554596073492274,38.26136898496845,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.6932773109243697,-0.016762302012093833,0.07976421815702861,14.430715819297806,37.77707893330091,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.6974789915966386,-0.016541610223152054,0.07927576502156375,14.304999595618094,37.290030234600124,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7016806722689075,-0.01632121365853744,0.07877657281336616,14.17743884540529,36.80026434952778,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
