series,run_name,sample_id,rev1,rev2,rev3,gammaCDff2p,gammaCDff2s,gammaDDff2pp,gammaDDff2ps,gammaCDff3,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,solve_seconds,t_end,tmax,event_reached,f_stop
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.6302521008403361,0.010687186584477277,0.09820521823283966,2.1272477936844636,-4.013700481778824,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.6369747899159663,0.01046117085537541,0.0962137479048819,2.0577052704426264,-4.021318742331872,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.6436974789915967,0.010236916581451816,0.09423280436815076,1.9896126591944916,-4.024556813922889,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.6504201680672269,0.010014392046542097,0.09226220393510187,1.9229395273402576,-4.023524634451881,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.6571428571428573,0.009793562615409332,0.09030173699630419,1.8576516184881129,-4.018347752307558,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.6638655462184875,0.009574395855855351,0.0883512095760447,1.793717273271609,-4.009141490726569,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.6705882352941177,0.009356873969471968,0.08641054430116776,1.7311231363386688,-3.9959473118671918,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.6773109243697479,0.009140966867630062,0.0844795623898604,1.669840329424854,-3.978869220952967,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.6840336134453782,0.008926644465186727,0.08255808305365372,1.6098397715202994,-3.958012426734114,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.6907563025210084,0.008713880392030101,0.08064595401116725,1.551096849323547,-3.933464452158155,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.6974789915966386,0.00850264842695886,0.07874302227493993,1.4935869615376516,-3.9053130744126534,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.7042016806722688,0.008292914723593288,0.07684907035497113,1.4372757963499694,-3.873685491221157,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.7109243697478993,0.008084667368558274,0.07496405959826528,1.3821565033291918,-3.8385978876001037,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.7176470588235295,0.007877880541491548,0.0730878353631463,1.3282046606352012,-3.800137554546183,0.05239605903625488,80.56972513688488,500.0,True,0.195
