f,ln(c/c0)_lo,ln(c/c0)_median,ln(c/c0)_hi,ln(c/c0)_central,ln(d/d0)_lo,ln(d/d0)_median,ln(d/d0)_hi,ln(d/d0)_central,DeltaCD_lo,DeltaCD_median,DeltaCD_hi,DeltaCD_central,DeltaDD_lo,DeltaDD_median,DeltaDD_hi,DeltaDD_central
0.2,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.20672268907563027,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.21344537815126052,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.22016806722689078,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.22689075630252103,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.23361344537815126,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.24033613445378152,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.24705882352941178,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.253781512605042,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.2605042016806723,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.26722689075630257,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.2739495798319328,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.280672268907563,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.2873949579831933,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.29411764705882354,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.3008403361344538,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.30756302521008405,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.3142857142857143,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.32100840336134456,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.32773109243697485,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.3344537815126051,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.3411764705882353,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.34789915966386553,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.3546218487394958,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.3613445378151261,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.3680672268907563,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.37478991596638656,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.38151260504201684,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.38823529411764707,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.39495798319327735,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.4016806722689076,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.4084033613445378,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.4151260504201681,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.4218487394957984,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.4285714285714286,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.43529411764705883,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.4420168067226891,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.44873949579831934,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.4554621848739496,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.46218487394957986,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.46890756302521014,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.47563025210084037,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.4823529411764706,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.4890756302521009,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.4957983193277311,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.5025210084033613,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
0.5092436974789916,-0.014743857567633373,-0.014742355670911745,-0.014740832201726327,-0.01474236590047288,0.06371995438763084,0.0637262208637236,0.06373260782674706,0.06372580550527139,10.558783937580728,14.262246997126415,17.912705159250052,14.287012931464503,44.00572728525477,46.81913084261813,49.78640580840813,46.797707936124816
